"","Player","Year","gamenum","Tm","opponent","ovrvalueadded","clutchvalueadded"
"182","Ben Roethlisberger",2012,8,"PIT","NYG",2.64,0.14
"183","Ben Roethlisberger",2013,1,"PIT","TEN",0.58,0.92
"184","Ben Roethlisberger",2013,5,"PIT","NYJ",1.89,0
"185","Ben Roethlisberger",2013,8,"PIT","NWE",-0.11,0
"186","Ben Roethlisberger",2014,11,"PIT","TEN",-0.45,0
"187","Ben Roethlisberger",2014,4,"PIT","TAM",2.57,-0.32
"188","Ben Roethlisberger",2014,6,"PIT","CLE",-3.41,0
"189","Ben Roethlisberger",2015,11,"PIT","SEA",0.77,-0.41
"190","Ben Roethlisberger",2015,2,"PIT","SFO",4.21,0
"191","Ben Roethlisberger",2015,9,"PIT","OAK",1.18,0
"192","Ben Roethlisberger",2016,1,"PIT","WAS",2.92,0
"193","Ben Roethlisberger",2016,10,"PIT","CLE",0.82,0
"194","Ben Roethlisberger",2017,8,"PIT","DET",-1.9,-0.09
"195","Ben Roethlisberger",2017,9,"PIT","IND",0.01,-0.05
"196","Ben Roethlisberger",2018,3,"PIT","TAM",1.26,0.07
"197","Ben Roethlisberger",2018,7,"PIT","CLE",1.5,0
"198","Ben Roethlisberger",2019,2,"PIT","SEA",0.88,0
"199","Ben Roethlisberger",2020,4,"PIT","PHI",1.41,0.53
"200","Ben Roethlisberger",2020,8,"PIT","DAL",3.89,1.62
